session_num,file_key,team_id,session_id,participant_id,condition,run_order,timestamp,message_content,route_mode,route_confidence,route_source,route_override_used,override_mode,route_archetype,route_rationale,is_slash_command,has_research_job
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:23:52.353Z,"hiii, welcome to the chat",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:23:58.469Z,I can set the project context,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:23:59.811Z,let me add context first,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:23:59.811Z,oh,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:24:05.138Z,hahaha,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:24:05.408Z,okay u do haha,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:24:38.421Z,I've just set it to grad trip haha,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:24:38.421Z,hope that's fine,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:24:47.240Z,"oh okay, let me add more information",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:24:47.240Z,give me a minute,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:24:59.657Z,Maybe we can settle on a budget as well?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:25:15.737Z,What's a good budget fo a short 3-5 day graduation trip?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:25:49.947Z,Just edited the context a bit more,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:25:49.947Z,hope it is okay,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:25:56.947Z,Do you think $750 would be alright? Maybe we could do a short trip to somewhere in SEA?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:26:02.787Z,Oh yeah that's fine,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:26:43.570Z,"@agent I have been to Vietnam already so it would be nice to go other places, any other suggestions",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:27:07.307Z,What do you think of Bali?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:08.671Z,Hmm these are all great places,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:19.469Z,I'd like to go to Bali but i've been there before,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:25.285Z,What about the philippines?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:27:34.619Z,Im down for Philippines,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:35.650Z,"There's plenty of island, surely we can find one!",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:44.185Z,Nice - let's do that then,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:27:58.074Z,Where are some good places to visit in the Philippines?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:28:16.214Z,would August be an ideal time to visit these places,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:28:24.625Z,Yes - August works for me,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:28:45.789Z,What about Boracay?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:28:49.797Z,Can we visit both Cebu and Palawan,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:29:01.376Z,Let's do Cebu and Palawan,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:29:12.316Z,Maybe we can spend the first 2 days in Cebu?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:29:16.688Z,sure!,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:29:26.489Z,Help to come up with an itinerary for the first 2 days of our trip in Cebu,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:29:46.205Z,Could you add some timestamps?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:30:36.286Z,"@agent oh, do you want to just come with us for Cebu then",ask,1,server-classifier,False,auto,pragmatic-advisor,Direct @agent mention should route to conversational assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:30:43.911Z,Hmm that's tough... perhaps a 1.5 days?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:30:59.497Z,Alice is this okay for u,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:31:33.717Z,@agent can you make the flight shorter?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:31:54.679Z,Does that work for us?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:03.098Z,okay then we go bali,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:32:03.705Z,I'm cool with that,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:13.148Z,oh,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:13.148Z,lol,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:13.148Z,okay cebu,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:32:16.567Z,omg,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:32:16.567Z,did alice leave,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:24.166Z,she broke,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:32:27.113Z,maybe we can go back to philippines,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:34.699Z,yay!,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-02,AI_LIGHT,BA,2026-03-26T08:32:41.982Z,Nice - Cebu and Palawan?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output.,False,False
3,3/5 ai light/session-study-team-05-timeline.json,study-team-05,session-1774510800830-3fyb8bt0,study-user-01,AI_LIGHT,BA,2026-03-26T08:32:52.313Z,What is the travel time from Cebu and Palawan,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T07:54:21.664Z,hello,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T07:55:55.305Z,make me into a vibecode genius,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T07:56:39.992Z,look into different information websites to pull more information about vibecoding,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:02:58.931Z,im tasked to create a research paper on the topic of culture and identity. give me 10 of the most contentious topics that i could write the research paper on. I am interested in the topics of local Singapore culture.,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:05:36.907Z,let's zoom in more on the topic of local urbanization and cultural spaces. give me 20 possible topic sentences for this theme.,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:09:22.182Z,"give me an outline essay on how the role of public spaces as cultural hubs is being debated right now, new infrastructure vs maintaining space.",research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:11:28.751Z,"chosen topic: New Infrastructure vs. Maintaining Existing Spaces: A significant tension exists between developing new infrastructure and preserving existing cultural spaces. The debate includes considerations of modernization benefits versus the risk of losing cultural heritage.

write the first paragraph for this topic",ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:12:26.173Z,"chosen topic: New Infrastructure vs. Maintaining Existing Spaces: A significant tension exists between developing new infrastructure and preserving existing cultural spaces. The debate includes considerations of modernization benefits versus the risk of losing cultural heritage.

write the first paragraph for this topic",ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:12:50.852Z,"chosen topic: New Infrastructure vs. Maintaining Existing Spaces: A significant tension exists between developing new infrastructure and preserving existing cultural spaces. The debate includes considerations of modernization benefits versus the risk of losing cultural heritage.

write the first paragraph for this topic",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode. Research score=0.16.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:13:10.664Z,"chosen topic: New Infrastructure vs. Maintaining Existing Spaces: A significant tension exists between developing new infrastructure and preserving existing cultural spaces. The debate includes considerations of modernization benefits versus the risk of losing cultural heritage.

write the first paragraph for this topic",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/1 val/session-study-team-01-timeline.json,study-team-01,19db981e-6dcf-41ec-9603-ac582a3bb767,study-user-01,AI_ON,AB,2026-03-29T08:14:15.201Z,"@agent chosen topic: New Infrastructure vs. Maintaining Existing Spaces: A significant tension exists between developing new infrastructure and preserving existing cultural spaces. The debate includes considerations of modernization benefits versus the risk of losing cultural heritage.

write the first paragraph for this topic",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T07:54:14.930Z,wat can you do for me,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T07:56:19.878Z,what can you help me with,ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T07:56:57.222Z,@agent yes please go ahead,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:03:54.239Z,"tell me how a research paper flows, and what angles of discussion around cultural identity whether social, political, pyschological, etc.",ask,1,manual-override,True,suggestion,pragmatic-advisor,Deterministic suggestion category selected.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:05:16.833Z,@agent can you give me some reference links of good research papers that i can have a read,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:08:04.255Z,"tell me what i should avoid in my paper, and what would be interesting to discuss/bring out, that would pique my reader and also be more relatable or relevant in todays context, while taking into account history",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:08:52.988Z,tell me more,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:10:16.749Z,go deeper into each of these angles,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:12:19.591Z,summarise what we have talked about,ask,1,manual-override,True,summary,decision-brief,Deterministic summary category selected.,False,False
4,4/2 jen/session-study-team-02-timeline.json,study-team-02,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:13:23.107Z,sieve out the relevant points in this chat so i can start working on my draft,ask,1,manual-override,True,action,execution-coach,Deterministic action category selected.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:25:21.766Z,haii,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:26:02.924Z,what chu do,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:26:17.051Z,whadda bout ya,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:26:23.329Z,which smu building do u study at,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:26:30.278Z,sob!,ask,0.2,server-classifier,False,auto,pragmatic-advisor,Single-word non-explicit input stays in ask mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:26:40.606Z,lee kong chian school of business,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:26:50.347Z,which area in singapore is that?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:26:57.704Z,dhoby ghaut/bencoolen/bras basah,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:27:09.995Z,what abt u! where do u work.,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:27:15.598Z,i work at jurong L,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:27:17.939Z,holy crap,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:27:17.939Z,thats so far,ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:27:36.606Z,where is the midpoint between dhoby ghaut and jurong?,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:28:46.739Z,price of a 4 room hdb for rent in queenstown or buona vista,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:29:03.457Z,"where is a good district in singapore to stay, that would be well within our budget and also convenient",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:30:40.619Z,what else should we consider when looking to rent in singapore,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:31:34.765Z,how do u get to school? i take mrt.,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:31:37.284Z,i walk,ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:31:55.586Z,whats the fastest way i can get to school,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:34:36.652Z,"what is the midpoint between dhouby ghaut, jurong east and pasir ris?",ask,1,manual-override,True,ask,pragmatic-advisor,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:34:49.353Z,actually nice,research,1,manual-override,True,research,research-analyst,Manual override selected by user.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-01,AI_ON,AB,2026-03-29T08:35:11.216Z,what are some of ur non negotiables when it comes to housing?,ask,0.7,server-classifier,False,auto,pragmatic-advisor,General question does not require long-form research output. Research score=0.06.,False,False
4,4/4 ai on/session-study-team-04-timeline.json,study-team-04,session-1774769913841-p49unok0,study-user-02,AI_ON,AB,2026-03-29T08:35:33.680Z,"location, budget, and near amenities like superamarkets",ask,0.5,server-classifier,False,auto,pragmatic-advisor,No strong research signal detected; defaulting to assistant mode.,False,False
